,Longitude,Latitude,cluster,centroids
4797,83.4927083,18.02553,13,0
4798,83.55087,18.1695483,13,0
4799,83.5516183,18.1685983,13,0
4800,83.5522333,18.171145,13,0
4801,83.5696716,18.1982716,13,0
4802,83.5692449,18.1983583,13,0
4803,83.5942866,18.1721016,13,0
4804,83.594615,18.172045,13,0
4805,83.59452,18.1725533,13,0
4806,83.6013116,18.167945,13,0
4807,83.5842033,18.1568566,13,0
4808,83.589635,18.1545816,13,0
4809,83.5601383,18.0989783,13,0
4810,83.5606583,18.09909,13,0
4811,83.6400617,18.104615,13,0
4812,83.4906267,18.02902,13,0
4813,83.51927,18.0131717,13,0
4814,83.520775,18.0134233,13,0
4815,83.5200483,18.01371,13,0
4816,83.520775,18.0134233,13,0
4817,83.5193,18.01316,13,0
4818,83.5217233,18.0134417,13,0
4819,83.5216117,18.01344,13,0
4820,83.5200383,18.0136933,13,0
4821,83.520035,18.01373,13,0
4822,83.5183967,18.01021,13,0
4823,83.518515,18.010195,13,0
4824,83.49621,17.9548567,13,0
4825,83.48689,17.9562833,13,0
4826,83.4866233,17.9563417,13,0
4827,83.43351,17.9375733,13,0
4828,83.4335217,17.938065,13,0
4829,83.4329417,17.9379733,13,0
4830,83.4347117,17.9395833,13,0
4831,83.42339,17.9583267,13,0
4832,83.420825,17.9566433,13,0
4833,83.422705,17.9560617,13,0
4834,83.4213,17.955575,13,0
4835,82.4799067,18.3773067,12,0
4836,83.4318333,18.3365567,13,0
4837,83.432275,18.337015,13,0
4838,83.4337033,18.3374233,13,0
4839,83.4340416,18.291095,13,0
4840,83.55806,18.24198,13,0
4841,83.5603866,18.2384483,13,0
4842,83.5603866,18.2384633,13,0
4843,83.5873383,18.2289783,13,0
4844,83.587405,18.229,13,0
4845,80.5400417,17.0510917,1,0
4846,80.5403033,17.05124,1,0
4847,80.54022,17.0512583,1,0
4848,80.5399517,17.0539733,1,0
4849,80.54027,17.05573,1,0
4850,80.5410417,17.05572,1,0
4851,80.54094,17.0555017,1,0
4852,80.5410333,17.0557383,1,0
4853,82.5296767,18.3856883,12,0
4854,82.5257867,18.4170267,12,0
4855,80.54071,17.0561383,1,0
4856,83.5839683,18.2290883,13,0
4857,83.5839083,18.2291266,13,0
4858,83.4344966,18.2908166,13,0
4859,83.43461,18.2908366,13,0
4860,82.4789117,18.2475483,12,0
4861,80.532125,17.0941517,1,0
4862,82.532935,18.27011,12,0
4863,82.4747533,18.418115,12,0
4864,80.59713,17.0201867,1,0
4865,82.4958933,18.316445,12,0
4866,82.5091703,18.3672219,12,0
4867,80.5940533,17.0100633,1,0
4868,82.5110367,18.5124367,12,0
4869,82.5049417,18.4907,12,0
4870,82.5005283,18.3890683,12,0
4871,82.5430067,18.3834283,12,0
4872,80.5931767,17.0219567,1,0
4873,80.5952217,17.021425,1,0
4874,82.5851617,18.298685,12,0
4875,82.4692567,18.4909883,12,0
4876,80.5966333,17.0204483,1,0
4877,80.5966067,17.0204333,1,0
4878,80.593155,17.0219383,1,0
4879,80.593745,17.022675,1,0
4880,80.594065,17.010065,1,0
4881,80.603165,17.0425333,1,0
4882,82.5689183,18.3716133,12,0
4883,82.515235,18.36005,12,0
4884,82.375115,18.335295,12,0
4885,82.4465817,18.463565,12,0
4886,82.5151283,18.3601267,12,0
4887,81.0081783,16.519115,1,0
4888,82.48009,18.3773233,12,0
4889,82.4814633,18.2381733,12,0
4890,81.0082267,16.5191633,1,0
4891,82.4996117,18.3885417,12,0
4892,82.5899683,18.123235,12,0
4893,82.5128333,18.3594033,12,0
4894,81.0050283,16.519515,1,0
4895,82.5075309,18.1355385,12,0
4896,82.354575,18.2020617,12,0
4897,81.0105067,16.5208783,1,0
4898,82.4848583,18.3410333,12,0
4899,82.6247283,18.183805,12,0
4900,81.0104883,16.52086,1,0
4901,82.569155,18.157485,12,0
4902,82.66482,18.16752,12,0
4903,82.476255,18.3403,12,0
4904,79.4050367,13.6017,0,0
4905,80.4059117,15.8452867,0,0
4906,83.430365,18.0917933,13,0
4907,82.437915,18.2619067,12,0
4908,82.827095,18.1175,12,0
4909,82.47464,18.3434583,12,0
4910,82.49855,18.3566833,12,0
4911,82.6199012,18.2097012,12,0
4912,82.4399967,18.2589233,12,0
4913,82.58587,18.2984133,12,0
4914,82.567165,18.187825,12,0
4915,82.44001,18.2588,12,0
4916,82.4876767,18.2414333,12,0
4917,81.0228383,16.4937833,1,0
4918,81.02278,16.4938017,1,0
4919,81.0165567,16.4753917,1,0
4920,84.4759867,18.7671817,13,0
4921,82.5715083,18.2580917,12,0
4922,82.4422133,18.25797,12,0
4923,82.4887883,18.2086367,12,0
4924,82.3518467,18.2017333,12,0
4925,82.4407217,18.2584583,12,0
4926,82.568085,18.1865033,12,0
4927,82.4724433,18.2168117,12,0
4928,82.4415633,18.2583233,12,0
4929,82.54493,18.241205,12,0
4930,82.4375217,18.2628833,12,0
4931,82.34422,18.20455,12,0
4932,82.5456467,18.193535,12,0
4933,82.3546,18.202125,12,0
4934,82.600425,18.12439,12,0
4935,82.5391683,18.247105,12,0
4936,82.5676167,18.1867683,12,0
4937,82.34441,18.2053467,12,0
4938,82.3443167,18.2052767,12,0
4939,82.5349267,18.2491633,12,0
4940,82.347345,18.1926183,12,0
4941,82.66481,18.167525,12,0
4942,82.3486067,18.1925383,12,0
4943,82.5882283,18.1851033,12,0
4944,82.3485467,18.2108883,12,0
4945,82.5517017,18.1661017,12,0
4946,82.5877667,18.18435,12,0
4947,82.36617,18.1971317,12,0
4948,82.35752,18.2217333,12,0
4949,82.5876467,18.1846267,12,0
4950,82.57136,18.257635,12,0
4951,82.571365,18.2575533,12,0
4952,82.5790067,18.2821767,12,0
4953,82.34965,18.1990067,12,0
4954,82.5883533,18.1847583,12,0
4955,82.3504767,18.1986817,12,0
4956,82.350725,18.19872,12,0
4957,82.3506933,18.1996,12,0
4958,84.497465,18.7880583,13,0
4959,84.455995,18.93597,13,0
4960,84.4652083,18.938805,13,0
4961,84.4810316,18.9403816,13,0
4962,84.4873866,18.91132,13,0
4963,84.4598133,18.8691483,13,0
4964,84.4650049,18.8699633,13,0
4965,84.4630533,18.870515,13,0
4966,80.3522517,15.9149833,0,0
4967,80.3156183,15.8891067,0,0
4968,80.3130433,15.8917017,0,0
4969,84.46422,18.8433633,13,0
4970,84.4640516,18.8434849,13,0
4971,84.4822866,18.8490216,13,0
4972,84.4840283,18.8503333,13,0
4973,84.4840333,18.8503166,13,0
4974,84.4846683,18.8505883,13,0
4975,84.4844933,18.8498966,13,0
4976,84.4991066,18.8826366,13,0
4977,84.4994833,18.8829533,13,0
4978,84.49507,18.8807383,13,0
4979,84.5039166,18.8777183,13,0
4980,84.5192733,18.8784616,13,0
4981,84.5175183,18.8827333,13,0
4982,84.506525,18.87101,13,0
4983,84.3930683,18.8158417,13,0
4984,84.3972583,18.80793,13,0
4985,84.3899167,18.7968917,13,0
4986,84.33704,18.7448683,13,0
4987,84.3796083,18.806555,13,0
4988,84.3721033,18.6628567,13,0
4989,84.3692917,18.6681267,13,0
4990,84.498165,18.7843633,13,0
4991,81.0135817,16.3517633,1,0
4992,81.0122067,16.3514583,1,0
4993,81.0121533,16.3513333,1,0
4994,81.011985,16.3507817,1,0
4995,81.0120683,16.3512933,1,0
4996,81.01159,16.3512517,1,0
4997,81.0119733,16.3506533,1,0
4998,84.4812617,18.7997983,13,0
4999,79.316345,13.6067267,0,0
5000,79.1004217,13.74119,0,0
5001,79.1004783,13.741145,0,0
5002,79.0965267,13.7934967,0,0
5003,79.1175083,13.7206467,0,0
5004,81.0770683,16.3346867,1,0
5005,79.0998283,13.7625333,0,0
5006,81.07545,16.3338783,1,0
5007,81.0706983,16.3387517,1,0
5008,81.078265,16.3501367,1,0
5009,79.1793417,13.6809883,0,0
5010,81.0782917,16.35015,1,0
5011,81.0749383,16.3498417,1,0
5012,81.0749583,16.3498067,1,0
5013,79.1117717,13.789145,0,0
5014,79.126395,13.617905,0,0
5015,79.1541417,13.678905,0,0
5016,79.14146,13.7021617,0,0
5017,80.9081017,17.1412167,1,0
5018,77.3908567,15.7637833,0,0
5019,77.3038433,15.8206267,0,0
5020,80.34478,15.81499,0,0
5021,78.35777,14.3690683,0,0
5022,78.2876233,15.11651,0,0
5023,78.1854033,15.0786583,0,0
5024,78.3076717,15.3349833,0,0
5025,80.2701517,15.6894283,0,0
5026,80.245615,15.7008667,0,0
5027,78.0168983,15.0741517,0,0
5028,80.24616,15.70021,0,0
5029,78.1240633,15.113165,0,0
5030,80.244195,15.6950433,0,0
5031,78.1163917,15.2086733,0,0
5032,78.1137633,15.2095333,0,0
5033,78.2562917,15.2755267,0,0
5034,80.2270183,15.6675933,0,0
5035,80.221945,15.7473833,0,0
5036,80.2297017,15.64378,0,0
5037,80.2302517,15.645085,0,0
5038,80.25662,15.804435,0,0
5039,78.3251467,15.2281933,0,0
5040,78.2085866,15.056225,0,0
5041,83.6134933,18.3770917,13,0
5042,78.2048416,15.0667066,0,0
5043,83.23564,18.66914,12,0
5044,83.253505,18.6595367,12,0
5045,83.17872,18.6098983,12,0
5046,83.2042967,18.3465567,12,0
5047,83.2530283,18.659535,12,0
5048,83.1794849,18.61052,12,0
5049,83.1571533,18.4543033,12,0
5050,83.1456083,18.508145,12,0
5051,83.1125716,18.4798316,12,0
5052,78.3001867,15.2384183,0,0
5053,83.1573683,18.45431,12,0
5054,78.2935267,15.2521617,0,0
5055,83.1109566,18.4766366,12,0
5056,83.2041599,18.4986466,12,0
5057,78.3454833,15.3478233,0,0
5058,83.2053533,18.538425,12,0
5059,83.2374683,18.5596316,12,0
5060,78.2814817,15.3791017,0,0
5061,83.2467633,18.558965,12,0
5062,78.2729917,15.4189483,0,0
5063,83.2548,18.5393516,12,0
5064,83.2455316,18.5595483,12,0
5065,83.2573733,18.5565383,12,0
5066,83.2430416,18.5694449,12,0
5067,83.2440816,18.5690966,12,0
5068,83.243295,18.56938,12,0
5069,83.2434599,18.5862166,12,0
5070,83.2112333,18.588325,12,0
5071,83.095135,18.5924233,12,0
5072,83.0931783,18.5889333,12,0
5073,83.2531533,18.6595683,12,0
5074,83.2531333,18.6595417,12,0
5075,83.25332,18.6593883,12,0
5076,83.2536467,18.6594933,12,0
5077,83.2531017,18.65966,12,0
5078,83.2532417,18.6596167,12,0
5079,83.2533383,18.6593833,12,0
5080,83.1569566,18.6442099,12,0
5081,83.2577167,18.6805133,12,0
5082,83.293055,18.6378617,12,0
5083,83.2643033,18.69262,12,0
5084,83.26437,18.6914083,12,0
5085,83.304265,18.63277,12,0
5086,83.3200167,18.3775133,13,0
5087,83.605775,18.3671433,13,0
5088,77.0639,14.5339667,0,0
5089,76.91976,14.3752117,0,0
5090,77.0658783,14.53419,0,0
5091,79.503025,14.3662783,0,0
5092,83.09324,18.5882599,12,0
5093,83.0934366,18.5882483,12,0
5094,83.30462,18.6342017,12,0
5095,83.7993766,18.2339983,13,0
5096,83.6864666,18.2268916,13,0
5097,83.8257416,18.2418016,13,0
5098,83.7933949,18.2269283,13,0
5099,83.8346033,18.2355383,13,0
5100,83.8349249,18.23342,13,0
5101,83.8361849,18.2316499,13,0
5102,81.0331233,16.5575867,1,0
5103,81.032225,16.5608967,1,0
5104,78.208725,14.9933067,0,0
5105,82.5692817,18.0751067,12,0
5106,82.457625,18.4990483,12,0
5107,80.9612983,16.5202717,1,0
5108,80.8063383,16.41164,1,0
5109,80.797095,16.46134,1,0
5110,80.7992583,16.4306533,1,0
5111,80.758895,16.4206283,1,0
5112,80.7986083,16.3989217,1,0
5113,80.0285366,15.601065,0,0
5114,80.0545867,16.5126333,0,0
5115,80.93851,16.5341383,1,0
5116,78.369625,15.3043467,0,0
5117,78.3646167,15.2194583,0,0
5118,82.38432,17.7201867,12,0
5119,82.3842933,17.72019,12,0
5120,77.4927,14.3395633,0,0
5121,77.6276083,14.4501267,0,0
5122,77.6276133,14.4500533,0,0
5123,78.142435,15.2501167,0,0
5124,80.31692296,15.76553715,0,0
5125,81.01027,16.89862,1,0
5126,77.6275933,14.449895,0,0
5127,81.0523767,16.3513417,1,0
5128,81.0524167,16.351325,1,0
5129,81.01046,16.37487,1,0
5130,81.0101667,16.3742567,1,0
5131,81.0100233,16.37517,1,0
5132,81.00995,16.3752267,1,0
5133,81.0100783,16.3749583,1,0
5134,82.2129,16.8445233,5,0
5135,78.917765,15.8642683,0,0
5136,77.653775,14.60188,0,0
5137,78.370895,15.2998083,0,0
5138,81.0102483,16.8986433,1,0
5139,78.1907533,15.2130017,0,0
5140,81.0097667,16.8993283,1,0
5141,78.663385,14.6656483,0,0
5142,79.07371,15.898265,0,0
5143,77.6486767,15.1653817,0,0
5144,77.5894683,14.7031867,0,0
5145,82.2222067,16.8272967,5,0
5146,77.3920783,15.6872517,0,0
5147,80.01273,13.9893933,0,0
5148,77.6729583,15.0208067,0,0
5149,79.09539,15.9085667,0,0
5150,77.3916933,15.686375,0,0
5151,77.3904417,15.6873383,0,0
5152,82.223065,16.83038,5,0
5153,77.3920383,15.6868333,0,0
5154,77.48032,15.7431083,0,0
5155,80.0124933,13.98842,0,0
5156,77.6537217,14.6016617,0,0
5157,77.02851,14.4878467,0,0
5158,80.0203417,13.986445,0,0
5159,79.274395,14.2224883,0,0
5160,81.10283,16.395045,1,0
5161,77.7552133,15.0880233,0,0
5162,80.967945,15.863965,0,0
5163,76.9839133,14.5215033,0,0
5164,77.027545,14.5098333,0,0
5165,80.924355,15.9470117,0,0
5166,80.9574583,15.8990083,0,0
5167,77.0265967,14.511805,0,0
5168,77.026675,14.5131717,0,0
5169,80.9846183,15.8881467,0,0
5170,77.027955,14.5127133,0,0
5171,80.9813483,15.921475,0,0
5172,77.02913,14.5125617,0,0
5173,78.835395,14.7086933,0,0
5174,77.02837,14.51277,0,0
5175,78.39355,14.9004783,0,0
5176,80.393985,16.6845917,1,0
5177,77.029305,14.51295,0,0
5178,76.92867,14.6243233,0,0
5179,76.8512817,14.65294,0,0
5180,77.638335,15.19454,0,0
5181,77.6383033,15.1946333,0,0
5182,77.6388483,15.1938,0,0
5183,77.6384333,15.196845,0,0
5184,77.029655,14.6047933,0,0
5185,77.7277117,15.114685,0,0
5186,77.7267583,15.1081567,0,0
5187,77.0306233,14.6020967,0,0
5188,80.9222567,15.956715,0,0
5189,80.9489783,15.8938933,0,0
5190,77.331915,14.2964433,0,0
5191,79.4469467,15.9917317,0,0
5192,77.4320383,14.35842,0,0
5193,80.1916917,16.21974,0,0
5194,77.3357883,14.2964817,0,0
5195,77.5651033,14.557185,0,0
5196,77.569525,14.5581417,0,0
5197,77.56463,14.55715,0,0
5198,77.6276033,14.4504383,0,0
5199,77.6276267,14.4502833,0,0
5200,77.6276317,14.4501933,0,0
5201,77.618895,14.6259767,0,0
5202,77.6188867,14.6258933,0,0
5203,80.188655,16.1760667,0,0
5204,83.1824016,18.505415,12,0
5205,83.1811383,18.5052066,12,0
5206,83.1809916,18.5055666,12,0
5207,83.1571933,18.64405,12,0
5208,79.9831767,14.054075,0,0
5209,83.1973716,18.7164116,12,0
5210,83.1973866,18.7164716,12,0
5211,77.6718883,15.0227883,0,0
5212,77.66078,15.023085,0,0
5213,77.627745,14.4499233,0,0
5214,77.6277433,14.4499417,0,0
5215,77.627765,14.4500267,0,0
5216,77.6278033,14.4500983,0,0
5217,77.6278,14.4501717,0,0
5218,77.6277983,14.4502183,0,0
5219,77.6278533,14.4504017,0,0
5220,77.6278167,14.4505033,0,0
5221,79.4847567,14.3317983,0,0
5222,79.48333,14.331335,0,0
5223,79.4831417,14.3314167,0,0
5224,79.3894167,14.4239,0,0
5225,79.3825667,14.52415,0,0
5226,79.3887067,14.51736,0,0
5227,79.3894667,14.5179917,0,0
5228,79.445465,14.5054933,0,0
5229,79.4423717,14.49764,0,0
5230,79.561775,14.478665,0,0
5231,79.561795,14.47872,0,0
5232,79.483095,14.45482,0,0
5233,79.5610433,14.4779217,0,0
5234,79.55857,14.4617217,0,0
5235,79.49746,14.42972,0,0
5236,79.5735633,14.4091483,0,0
5237,79.5737817,14.40748,0,0
5238,79.5542567,14.4044867,0,0
5239,79.57326,14.4091467,0,0
5240,78.8729867,14.81009,0,0
5241,83.06936,17.64777,15,0
5242,78.8728433,14.8101883,0,0
5243,83.8514183,18.1897866,13,0
5244,78.8727,14.8100567,0,0
5245,77.4680467,15.155265,0,0
5246,83.0707883,17.646625,15,0
5247,83.069905,17.6471717,15,0
5248,80.1158783,16.6105383,0,0
5249,80.1200483,16.62765,1,0
5250,83.0854567,17.5372467,15,0
5251,80.2192183,16.589395,1,0
5252,80.1936233,16.600565,1,0
5253,80.19416,16.6001533,1,0
5254,83.0610933,17.6036283,15,0
5255,79.7796369,14.1620428,0,0
5256,80.1939367,16.60038,1,0
5257,79.7674172,14.091984,0,0
5258,83.06119,17.6036483,15,0
5259,80.194045,16.60109,1,0
5260,82.6312683,17.5615933,12,0
5261,83.709115,18.4242217,13,0
5262,83.7105033,18.43136,13,0
5263,77.4642717,14.6960667,0,0
5264,77.0879717,14.48449,0,0
5265,84.204725,18.57687,13,0
5266,84.2047283,18.5769267,13,0
5267,83.6772017,18.3259867,13,0
5268,83.6777517,18.324975,13,0
5269,83.6782567,18.3250583,13,0
5270,81.0022483,16.8947333,1,0
5271,78.5116816,13.044725,0,0
5272,80.0436617,14.1563683,0,0
5273,78.5129516,13.04388,0,0
5274,81.00107,16.89639,1,0
5275,79.4309017,13.580135,0,0
5276,79.4045733,13.601775,0,0
5277,78.19083,15.212375,0,0
5278,77.4685267,14.69528,0,0
5279,78.0225167,14.9955717,0,0
5280,78.028445,14.9700917,0,0
5281,77.95922,15.0004883,0,0
5282,77.4660467,14.6966567,0,0
5283,77.9544583,14.9941533,0,0
5284,77.95887,15.0005583,0,0
5285,77.9873717,14.9470667,0,0
5286,77.46605,14.6967733,0,0
5287,77.4660917,14.6967617,0,0
5288,77.2123683,14.5997617,0,0
5289,77.4659567,14.6967917,0,0
5290,78.5562517,15.8258583,0,0
5291,78.558285,15.825725,0,0
5292,83.6512083,18.33696,13,0
5293,78.5581033,15.8259617,0,0
5294,77.2117983,14.6000217,0,0
5295,78.5581717,15.8247633,0,0
5296,77.2104133,14.5986317,0,0
5297,77.46528,14.69474,0,0
5298,77.211095,14.5984967,0,0
5299,78.2081983,14.1170633,0,0
5300,77.21294,14.59808,0,0
5301,83.97139,18.33522,13,0
5302,77.2106317,14.5982583,0,0
5303,77.6354217,15.6801433,0,0
5304,77.2108467,14.59827,0,0
5305,77.087695,14.4854833,0,0
5306,77.59247,15.7134017,0,0
5307,77.5342983,15.6830217,0,0
5308,77.4649583,14.6929783,0,0
5309,77.503745,15.6382,0,0
5310,77.5023467,15.6378583,0,0
5311,77.501835,15.6379133,0,0
5312,79.41132,13.60152,0,0
5313,79.3474967,13.6071133,0,0
5314,79.3517817,13.6133817,0,0
5315,79.3497083,13.6066383,0,0
5316,79.43308,13.5878017,0,0
5317,76.994865,14.763315,0,0
5318,77.4596017,14.6729083,0,0
5319,77.41592,14.66313,0,0
5320,83.3629283,18.7508783,12,0
5321,79.8791367,14.0886233,0,0
5322,80.95149,16.70838,1,0
5323,80.95496,16.7095033,1,0
5324,77.1414016,15.7687633,0,0
5325,80.971915,16.6283433,1,0
5326,83.693545,18.9068666,13,0
5327,83.6674599,18.9015133,13,0
5328,83.5721567,18.5744317,13,0
5329,83.572535,18.5743217,13,0
5330,83.5725033,18.5741883,13,0
5331,83.57247,18.57408,13,0
5332,83.5720767,18.5739933,13,0
5333,83.5724267,18.5734,13,0
5334,83.5727083,18.5732383,13,0
5335,83.5727083,18.572815,13,0
5336,83.57271,18.57279,13,0
5337,83.57265,18.5727583,13,0
5338,83.5724233,18.5723033,13,0
5339,83.5720333,18.5730883,13,0
5340,83.57196,18.5731567,13,0
5341,83.3600499,18.0726066,13,0
5342,82.4574383,18.499025,12,0
5343,82.4582633,18.499265,12,0
5344,83.36204,18.0794666,13,0
5345,83.3606749,18.0797316,13,0
5346,83.361335,18.0790483,13,0
5347,77.3252383,15.83444,0,0
5348,81.240215,17.1247067,1,0
5349,81.9979917,16.5769067,4,0
5350,81.3013733,17.1237483,1,0
5351,81.972105,16.5851317,4,0
5352,81.3013867,17.123755,1,0
5353,83.5617433,18.698195,13,0
5354,83.5618033,18.6982833,13,0
5355,83.5690233,18.6882517,13,0
5356,83.5750433,18.6427567,13,0
5357,78.8159867,14.41756,0,0
5358,83.574985,18.642745,13,0
5359,83.58972,18.6381733,13,0
5360,83.6210333,18.6107733,13,0
5361,80.2657563,16.8578496,1,0
5362,80.2870597,16.8194014,1,0
5363,83.5896567,18.63779,13,0
5364,80.2892265,16.8890687,1,0
5365,83.5718283,18.5734517,13,0
5366,83.5905933,18.3910683,13,0
5367,83.5717183,18.5734483,13,0
5368,83.5905816,18.3910266,13,0
5369,83.57171,18.5739067,13,0
5370,83.592705,18.3766066,13,0
5371,83.4464117,18.3939683,13,0
5372,83.4462333,18.39328,13,0
5373,83.50215,18.3649017,13,0
5374,83.6138766,18.3226766,13,0
5375,83.6152749,18.322045,13,0
5376,83.61378,18.3227383,13,0
5377,83.6209,18.6107433,13,0
5378,83.5718617,18.5738667,13,0
5379,83.0835083,18.0121667,13,0
5380,83.0833583,18.0121083,13,0
5381,83.6217317,18.5720267,13,0
5382,83.0813683,18.0123033,13,0
5383,83.0785383,18.0134133,13,0
5384,83.0827767,18.0111967,13,0
5385,83.0841167,18.0114817,13,0
5386,83.6137866,18.3227083,13,0
5387,83.270335,18.003415,13,0
5388,83.2394583,18.0283066,13,0
5389,83.2343983,18.04224,13,0
5390,83.2189449,18.045435,13,0
5391,83.214545,18.0638733,13,0
5392,83.094175,18.0788967,13,0
5393,83.0833117,18.01203,13,0
5394,83.62105,18.61078,13,0
5395,83.0936383,18.078975,13,0
5396,83.6210233,18.6106717,13,0
5397,83.6343633,18.3886467,13,0
5398,83.0914833,18.07199,13,0
5399,83.0853567,18.0738633,13,0
5400,83.1137917,18.0428417,13,0
5401,83.2011016,18.0636133,13,0
5402,83.08088,18.01185,13,0
5403,83.0830517,18.0105967,13,0
5404,83.080775,18.011125,13,0
5405,83.0802083,18.0104783,13,0
5406,83.2017549,18.0615933,13,0
5407,83.2149866,18.0638599,13,0
5408,83.2294783,18.0738716,13,0
5409,83.6209233,18.6109383,13,0
5410,83.6309317,18.4087117,13,0
5411,83.6302,18.4095433,13,0
5412,83.5724017,18.573705,13,0
5413,83.35958,18.0718833,13,0
5414,77.2078867,14.5292067,0,0
5415,83.2044383,18.5400733,12,0
5416,83.6694783,18.48062,13,0
5417,81.9790583,16.5806033,4,0
5418,83.6697183,18.481435,13,0
5419,83.6471517,18.5438783,13,0
5420,83.62112,18.5725083,13,0
5421,83.63026,18.40956,13,0
5422,83.62362,18.60846,13,0
5423,83.78467,18.4146583,13,0
5424,83.5723633,18.5738617,13,0
5425,83.5723117,18.5739267,13,0
5426,83.5722117,18.5739467,13,0
5427,83.571995,18.5740333,13,0
5428,83.5718717,18.57408,13,0
5429,83.5717733,18.5741167,13,0
5430,83.571985,18.5741483,13,0
5431,83.5720583,18.5741217,13,0
5432,78.2179717,14.5649467,0,0
5433,78.1967417,14.535145,0,0
5434,77.7007117,14.46053,0,0
5435,77.0883717,13.8813833,0,0
5436,78.346465,12.8681983,0,0
5437,83.5822317,18.2496233,13,0
5438,83.58141,18.2494667,13,0
5439,78.4757483,14.778605,0,0
5440,83.4571933,18.84949,12,0
5441,83.5814217,18.2494367,13,0
5442,78.476235,14.778175,0,0
5443,78.4763183,14.7780833,0,0
5444,80.76008,16.591375,1,0
5445,83.5826267,18.2482267,13,0
5446,83.5826833,18.2483017,13,0
5447,80.7857883,16.518785,1,0
5448,83.5816217,18.248635,13,0
5449,78.47276,14.778235,0,0
5450,77.7005467,14.4607183,0,0
5451,78.47277,14.7782633,0,0
5452,78.47638,14.7775517,0,0
5453,77.7006883,14.46083,0,0
5454,77.701405,14.4609767,0,0
5455,77.701155,14.45889,0,0
5456,78.5948283,14.7106733,0,0
5457,76.977915,14.62344,0,0
5458,77.007955,14.6312633,0,0
5459,77.00796,14.6312633,0,0
5460,82.4981083,18.4745633,12,0
5461,82.4674083,18.50014,12,0
5462,78.838605,13.8424483,0,0
5463,80.8443583,16.4845117,1,0
5464,77.3096167,15.7917317,0,0
5465,77.3080283,15.7932317,0,0
5466,79.4442033,13.55108,0,0
5467,78.2662833,14.1545166,0,0
5468,82.74165,17.7682933,12,0
5469,77.3064667,15.7923683,0,0
5470,79.3800316,13.522895,0,0
5471,80.3995567,15.8382433,0,0
5472,79.3876783,13.531445,0,0
5473,80.399775,15.8384217,0,0
5474,80.3999267,15.8384517,0,0
5475,81.2691933,17.0306567,1,0
5476,83.952935,18.5406167,13,0
5477,77.1163667,13.8902233,0,0
5478,77.0875133,13.879985,0,0
5479,77.086815,13.8826833,0,0
5480,81.2672583,17.0316567,1,0
5481,83.9374983,18.5342067,13,0
5482,78.7565667,14.7814067,0,0
5483,78.5814933,14.7360017,0,0
5484,78.7799883,14.8541583,0,0
5485,78.5416717,14.741835,0,0
5486,78.5615833,14.74175,0,0
5487,78.5418117,14.7399633,0,0
5488,79.23015,15.9553483,0,0
5489,83.8038083,18.9637567,13,0
5490,77.701035,14.4603783,0,0
5491,77.7009333,14.460375,0,0
5492,77.0883967,13.881575,0,0
5493,80.96283,16.5155533,1,0
5494,80.9612483,16.520345,1,0
5495,80.9384783,16.534095,1,0
5496,81.0968117,16.4906417,1,0
5497,83.26145,18.1867283,13,0
5498,83.2615116,18.1860833,13,0
5499,83.2629466,18.184465,13,0
5500,80.9807983,16.5388767,1,0
5501,80.9385167,16.5341183,1,0
5502,83.416285,18.3429367,13,0
5503,83.3703883,18.4428833,13,0
5504,83.3166666,18.2392433,13,0
5505,83.2527283,18.1749566,13,0
5506,83.3297867,18.53939,12,0
5507,83.3315217,18.5404817,12,0
5508,83.331575,18.5404817,13,0
5509,83.2819867,18.572335,12,0
5510,83.3062583,18.5265217,12,0
5511,83.3058983,18.5264117,12,0
5512,83.4424233,18.5767117,13,0
5513,83.4666033,18.57626,13,0
5514,83.4940066,18.5146733,13,0
5515,83.318285,18.4611333,13,0
5516,83.5760483,18.4516233,13,0
5517,83.5443516,18.4439783,13,0
5518,83.5455266,18.4448483,13,0
5519,83.3150517,18.46012,13,0
5520,81.0432333,16.4117117,1,0
5521,83.5378033,17.9793067,13,0
5522,80.79234,16.4312167,1,0
5523,82.2403917,16.6585967,4,0
5524,77.7335083,15.6283033,0,0
5525,80.1187583,15.9507717,0,0
5526,78.3155933,15.2268417,0,0
5527,82.783085,17.7856083,12,0
5528,78.5554267,13.39771,0,0
5529,77.703915,14.4576033,0,0
5530,81.269075,17.03104,1,0
5531,82.783085,17.7856083,12,0
5532,77.7024833,14.46132,0,0
5533,78.3156683,15.22677,0,0
5534,83.311885,18.0684983,13,0
5535,77.7017867,14.460445,0,0
5536,79.07677,13.078145,0,0
5537,82.7569517,17.772675,12,0
5538,79.0771733,13.077525,0,0
5539,79.07677,13.0761667,0,0
5540,79.0765417,13.0766917,0,0
5541,79.0619167,13.0873617,0,0
5542,83.3122283,18.0687433,13,0
5543,78.370725,15.30153,0,0
5544,80.1208483,15.94794,0,0
5545,79.114425,13.6727,0,0
5546,83.3439617,18.4030267,13,0
5547,83.342745,18.402525,13,0
5548,83.3711683,18.4418833,13,0
5549,80.2481726,16.9039191,1,0
5550,78.8397267,13.842265,0,0
5551,78.5641383,13.7935433,0,0
5552,79.20511,13.33573,0,0
5553,81.06772,16.3225617,1,0
5554,83.6476217,18.4395817,13,0
5555,81.0529983,16.2959383,1,0
5556,83.3697717,18.4427283,13,0
5557,83.36965,18.4424817,13,0
5558,81.0529383,16.295805,1,0
